,,,,,,,,,,,
,,,,,,,,,,,87.27 (3)
,Saran,,,,,,,,,,
,"1.Lebih ditingkatkan lagi, dan sangat puas",,,,,,,,,,
,2.Lebih di tingkatkan ,,,,,,,,,,
,3.Terlalu banyak berbicara tidak membuat Mahasiswa jadi lebih pintar,,,,,,,,,,
,,,,,,,,,,,
,"ERLIN DOLPHINA, SH, MM-ETIKA PROFESI - A11.4510",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 25 mhs,4 : 25 mhs,4 : 26 mhs,4 : 33 mhs,4 : 27 mhs,4 : 24 mhs,4 : 22 mhs,4 : 24 mhs,4 : 24 mhs,4 : 24 mhs,
,3 : 13 mhs,3 : 14 mhs,3 : 12 mhs,3 : 6 mhs,3 : 12 mhs,3 : 15 mhs,3 : 17 mhs,3 : 14 mhs,3 : 14 mhs,3 : 14 mhs,
,2 : 1 mhs,2 : 1 mhs,2 : 1 mhs,2 : 1 mhs,2 : 1 mhs,2 : 1 mhs,2 : 1 mhs,2 : 2 mhs,2 : 2 mhs,2 : 1 mhs,
,1 : 1 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,
,,,,,,,,,,,89.75 (3)
,Saran,,,,,,,,,,
,1.Sangat baik,,,,,,,,,,
,2.Sebaiknya menginfokan ke mahasiswa terlebih dahulu jikalau mau meet dan menggunakan email udinus,,,,,,,,,,
,"3.keren banget ni beliau, hits sekali",,,,,,,,,,
,,,,,,,,,,,
,"ERLIN DOLPHINA, SH, MM-ETIKA PROFESI - A11.4523",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 16 mhs,4 : 17 mhs,4 : 14 mhs,4 : 14 mhs,4 : 16 mhs,4 : 14 mhs,4 : 14 mhs,4 : 16 mhs,4 : 15 mhs,4 : 12 mhs,
,3 : 6 mhs,3 : 5 mhs,3 : 8 mhs,3 : 8 mhs,3 : 6 mhs,3 : 7 mhs,3 : 7 mhs,3 : 6 mhs,3 : 6 mhs,3 : 9 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.36 (4)
,Saran,,,,,,,,,,
,1.Semoga lebih baik lagi,,,,,,,,,,
,2.Terima kasih bu,,,,,,,,,,
,3.Audah cukup,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
36,"AFFANDY, M.Kom, Ph.D.-MANAJEMEN PROYEK - A11.4509",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 26 mhs,4 : 21 mhs,4 : 24 mhs,4 : 34 mhs,4 : 24 mhs,4 : 22 mhs,4 : 19 mhs,4 : 25 mhs,4 : 20 mhs,4 : 20 mhs,
,3 : 14 mhs,3 : 18 mhs,3 : 16 mhs,3 : 6 mhs,3 : 16 mhs,3 : 18 mhs,3 : 18 mhs,3 : 15 mhs,3 : 20 mhs,3 : 20 mhs,
,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 3 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,89.44 (3)
,Saran,,,,,,,,,,
,1.ditingkatkan lagi ya pak ketika menjelas kan,,,,,,,,,,
,2.Alhamdulillah dapat di fahami,,,,,,,,,,
,"3.Saran dari saya, semisal ada tugas dikasih deadline 1 minggu.",,,,,,,,,,
,,,,,,,,,,,
,"AFFANDY, M.Kom, Ph.D.-MANAJEMEN PROYEK - A11.4510",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 17 mhs,4 : 18 mhs,4 : 17 mhs,4 : 24 mhs,4 : 16 mhs,4 : 16 mhs,4 : 15 mhs,4 : 17 mhs,4 : 17 mhs,4 : 16 mhs,
,3 : 18 mhs,3 : 17 mhs,3 : 18 mhs,3 : 11 mhs,3 : 19 mhs,3 : 18 mhs,3 : 17 mhs,3 : 18 mhs,3 : 18 mhs,3 : 18 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 3 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,87.00 (3)
,Saran,,,,,,,,,,
,1.Pak tugasnya jangan yang susah susah,,,,,,,,,,
,2.Cukup,,,,,,,,,,
,3.Baik,,,,,,,,,,
,4.belum ada saran dari saya,,,,,,,,,,
,5.belum ada,,,,,,,,,,
,6.cukup,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
37,"DE ROSAL, IGNATIUS MOSES SETIADI, M.Kom-DASAR PEMROGRAMAN - A11.4114",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 28 mhs,4 : 29 mhs,4 : 27 mhs,4 : 34 mhs,4 : 29 mhs,4 : 26 mhs,4 : 21 mhs,4 : 25 mhs,4 : 25 mhs,4 : 26 mhs,
,3 : 11 mhs,3 : 10 mhs,3 : 12 mhs,3 : 5 mhs,3 : 10 mhs,3 : 13 mhs,3 : 18 mhs,3 : 14 mhs,3 : 14 mhs,3 : 13 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,92.31 (4)
,Saran,,,,,,,,,,
,1.Banyak teori jadi agak pusing,,,,,,,,,,
,2.Pak moses mantap josss nek ngajarrr ,,,,,,,,,,
,,,,,,,,,,,
,"DE ROSAL, IGNATIUS MOSES SETIADI, M.Kom-STRUKTUR DATA - A11.4318",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 24 mhs,4 : 20 mhs,4 : 19 mhs,4 : 28 mhs,4 : 23 mhs,4 : 22 mhs,4 : 16 mhs,4 : 22 mhs,4 : 23 mhs,4 : 21 mhs,
,3 : 14 mhs,3 : 19 mhs,3 : 18 mhs,3 : 11 mhs,3 : 15 mhs,3 : 16 mhs,3 : 20 mhs,3 : 17 mhs,3 : 15 mhs,3 : 17 mhs,
,2 : 1 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 3 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,
,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,
,,,,,,,,,,,86.75 (3)
,Saran,,,,,,,,,,
,1.tidak ada,,,,,,,,,,
,2....,,,,,,,,,,
,3.Makasih pak,,,,,,,,,,
,4.Sudah Baik dalam Mengajar Perkuliahan,,,,,,,,,,
,,,,,,,,,,,
,"DE ROSAL, IGNATIUS MOSES SETIADI, M.Kom-STRUKTUR DATA - A11.4304",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 26 mhs,4 : 30 mhs,4 : 28 mhs,4 : 35 mhs,4 : 29 mhs,4 : 31 mhs,4 : 20 mhs,4 : 27 mhs,4 : 29 mhs,4 : 29 mhs,
,3 : 12 mhs,3 : 8 mhs,3 : 9 mhs,3 : 3 mhs,3 : 9 mhs,3 : 7 mhs,3 : 15 mhs,3 : 9 mhs,3 : 9 mhs,3 : 9 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 2 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,93.16 (4)
,Saran,,,,,,,,,,
,1.pretty good,,,,,,,,,,
,2..,,,,,,,,,,
,3.i love you pak moses,,,,,,,,,,
,,,,,,,,,,,
,"DE ROSAL, IGNATIUS MOSES SETIADI, M.Kom-STRUKTUR DATA - A11.4312",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 22 mhs,4 : 18 mhs,4 : 19 mhs,4 : 26 mhs,4 : 22 mhs,4 : 20 mhs,4 : 19 mhs,4 : 20 mhs,4 : 22 mhs,4 : 19 mhs,
,3 : 14 mhs,3 : 18 mhs,3 : 17 mhs,3 : 10 mhs,3 : 14 mhs,3 : 16 mhs,3 : 16 mhs,3 : 16 mhs,3 : 14 mhs,3 : 17 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,89.31 (3)
,Saran,,,,,,,,,,
,1.Bagus,,,,,,,,,,
,2.Tidak ada,,,,,,,,,,
,3.Cukup,,,,,,,,,,
,4.sudah cukup baik,,,,,,,,,,
,5.Bagus ,,,,,,,,,,
,6.Good ,,,,,,,,,,
,7.Saran saya untuk lebih memeberikan studi kasus yang mudah terlebih dahulu agar memahami konsep baru kelevel mengasah algoritma,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
38,"Dr.SENDI NOVIANTO, S.Kom, M.T-STRUKTUR DATA - A11.4306",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 17 mhs,4 : 15 mhs,4 : 11 mhs,4 : 24 mhs,4 : 15 mhs,4 : 19 mhs,4 : 11 mhs,4 : 12 mhs,4 : 16 mhs,4 : 14 mhs,
,3 : 10 mhs,3 : 12 mhs,3 : 16 mhs,3 : 4 mhs,3 : 13 mhs,3 : 7 mhs,3 : 16 mhs,3 : 14 mhs,3 : 11 mhs,3 : 13 mhs,
,2 : 1 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 1 mhs,2 : 2 mhs,2 : 1 mhs,2 : 1 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,87.86 (3)
,Saran,,,,,,,,,,
,1.Terimakasih Pak Sendi,,,,,,,,,,
,2.Cukup Baik,,,,,,,,,,
,"3.semoga kedepanya menjadi lebih baik dalam hal menyampaikan materi dan tidak terburu-buru dalam live coding di kelas, karena mungkin yang masih awam komputer seperti saya tidak bisa cepat2 serta memberikan kesempatan untuk siswa yang belum bisa menyelesaikan persoalan di hari itu,untuk dapat mengisi kekosongan nilai",,,,,,,,,,
,,,,,,,,,,,
,"Dr.SENDI NOVIANTO, S.Kom, M.T-ORGANISASI DAN ARSITEKTUR KOMPUTER - A11.4109",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 27 mhs,4 : 24 mhs,4 : 21 mhs,4 : 31 mhs,4 : 26 mhs,4 : 19 mhs,4 : 21 mhs,4 : 22 mhs,4 : 24 mhs,4 : 25 mhs,
,3 : 9 mhs,3 : 12 mhs,3 : 15 mhs,3 : 5 mhs,3 : 10 mhs,3 : 16 mhs,3 : 15 mhs,3 : 14 mhs,3 : 12 mhs,3 : 11 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.60 (4)
,Saran,,,,,,,,,,
,1.Tidak ada,,,,,,,,,,
,2.Y,,,,,,,,,,
,3.File materi boleh dishare?,,,,,,,,,,
,4.baik,,,,,,,,,,
,,,,,,,,,,,
,"Dr.SENDI NOVIANTO, S.Kom, M.T-ORGANISASI DAN ARSITEKTUR KOMPUTER - A11.4107",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 26 mhs,4 : 28 mhs,4 : 28 mhs,4 : 30 mhs,4 : 26 mhs,4 : 25 mhs,4 : 22 mhs,4 : 27 mhs,4 : 26 mhs,4 : 27 mhs,
,3 : 11 mhs,3 : 9 mhs,3 : 9 mhs,3 : 7 mhs,3 : 11 mhs,3 : 12 mhs,3 : 13 mhs,3 : 10 mhs,3 : 11 mhs,3 : 10 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,92.77 (4)
,Saran,,,,,,,,,,
,1.sudah cukup baik,,,,,,,,,,
,2.Mantap pak,,,,,,,,,,
,3.Tolong untuk bisa menjelaskan materi dengan cara yang lebih perlahan dan mudah untuk dimengerti / dipahami dengan mudah oleh mahasiswa,,,,,,,,,,
,4.petahankan,,,,,,,,,,
,"5.saat kami mengikuti bapak dalam menge-crack dan sebagainya, tolong diperjelas pak fungsi fungsi dari langkah langkah yang bapak lakukan. simplenya ""kenapa langkah-langkahnya seperti itu""",,,,,,,,,,
,,,,,,,,,,,
,"Dr.SENDI NOVIANTO, S.Kom, M.T-ORGANISASI DAN ARSITEKTUR KOMPUTER - A11.4113",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 27 mhs,4 : 26 mhs,4 : 22 mhs,4 : 33 mhs,4 : 30 mhs,4 : 26 mhs,4 : 23 mhs,4 : 25 mhs,4 : 28 mhs,4 : 25 mhs,
,3 : 12 mhs,3 : 13 mhs,3 : 16 mhs,3 : 6 mhs,3 : 9 mhs,3 : 13 mhs,3 : 13 mhs,3 : 14 mhs,3 : 11 mhs,3 : 14 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 3 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.73 (4)
,Saran,,,,,,,,,,
,"1.Saya sangat suka dengan sistem quiznya, tolong adakan lagi :)",,,,,,,,,,
,2.sejauh ini cukup baik,,,,,,,,,,
,3.No komen,,,,,,,,,,
,,,,,,,,,,,
,"Dr.SENDI NOVIANTO, S.Kom, M.T-STRUKTUR DATA - A11.4308",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 12 mhs,4 : 17 mhs,4 : 12 mhs,4 : 23 mhs,4 : 17 mhs,4 : 14 mhs,4 : 12 mhs,4 : 13 mhs,4 : 15 mhs,4 : 15 mhs,
,3 : 18 mhs,3 : 13 mhs,3 : 17 mhs,3 : 6 mhs,3 : 13 mhs,3 : 16 mhs,3 : 16 mhs,3 : 17 mhs,3 : 13 mhs,3 : 15 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,
,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,
,,,,,,,,,,,85.00 (3)
,Saran,,,,,,,,,,
,1.Terimakasih,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
39,"Dr.WAHYU AJI EKO PRABOWO, S.Si, M.T-MATEMATIKA DISKRIT - A11.4120",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 26 mhs,4 : 26 mhs,4 : 21 mhs,4 : 35 mhs,4 : 28 mhs,4 : 25 mhs,4 : 18 mhs,4 : 24 mhs,4 : 28 mhs,4 : 24 mhs,
,3 : 12 mhs,3 : 11 mhs,3 : 16 mhs,3 : 3 mhs,3 : 11 mhs,3 : 14 mhs,3 : 19 mhs,3 : 15 mhs,3 : 10 mhs,3 : 14 mhs,
,2 : 1 mhs,2 : 2 mhs,2 : 2 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,90.64 (4)
,Saran,,,,,,,,,,
,1.y,,,,,,,,,,
,2.Lebih meningkatkan lagi cara penjelasan yang mampu di resap seluruh mahasiswa agar seluruh mahasiswa mampu memahami matkul,,,,,,,,,,
,3.tdk ada,,,,,,,,,,
,4.Penyampaian saat mata kuliah berlangsung sudah sangat dapat diterima dan dipahami,,,,,,,,,,
,5.Jangan pelit pelit nilai pak,,,,,,,,,,
,6.Baik,,,,,,,,,,
,7.sudah cukup bagus,,,,,,,,,,
,8.Sangat baik,,,,,,,,,,
,,,,,,,,,,,
,"Dr.WAHYU AJI EKO PRABOWO, S.Si, M.T-KALKULUS 1 - A11.4122",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 16 mhs,4 : 14 mhs,4 : 13 mhs,4 : 15 mhs,4 : 15 mhs,4 : 15 mhs,4 : 15 mhs,4 : 15 mhs,4 : 15 mhs,4 : 15 mhs,
,3 : 1 mhs,3 : 3 mhs,3 : 4 mhs,3 : 2 mhs,3 : 2 mhs,3 : 2 mhs,3 : 1 mhs,3 : 2 mhs,3 : 2 mhs,3 : 2 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,96.62 (4)
,Saran,,,,,,,,,,
,1.Penjelasan materi sangat baik,,,,,,,,,,
,2.Tidak ada ,,,,,,,,,,
,3.Dosennya sangat baik dan ramah ,,,,,,,,,,
,4.Semangat pak!!!,,,,,,,,,,
,"5.Perlu perbaikan dalam pembuatan ppt materi karena banyak typo, dan saat menjeskan perlu perubahan sedikit cara agar mudah dipahami
",,,,,,,,,,
,"6.saran saya masih sama pak, kalok menyampaikan materi lebih ringkas saja. lalu jika kelas tidak kondusif jangan dilanjukan, kalok tidak yang membuat kelas gaduh di keluarkan dengan cara halus.

mungkin itu yang dapat saya sarankan, kurang lebihnya mohon maaf.",,,,,,,,,,
,7.semangat pak wahyu!!!,,,,,,,,,,
,,,,,,,,,,,
,"Dr.WAHYU AJI EKO PRABOWO, S.Si, M.T-FISIKA 2 - A11.4502",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 23 mhs,4 : 23 mhs,4 : 23 mhs,4 : 25 mhs,4 : 26 mhs,4 : 23 mhs,4 : 21 mhs,4 : 23 mhs,4 : 25 mhs,4 : 23 mhs,
,3 : 8 mhs,3 : 8 mhs,3 : 8 mhs,3 : 6 mhs,3 : 5 mhs,3 : 8 mhs,3 : 9 mhs,3 : 8 mhs,3 : 6 mhs,3 : 8 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,93.87 (4)
,Saran,,,,,,,,,,
,1.Cara mengajar bagus mudah dipahami dan terkesan santai tidak terburu-buru,,,,,,,,,,
,2.Oke,,,,,,,,,,
,,,,,,,,,,,
,"Dr.WAHYU AJI EKO PRABOWO, S.Si, M.T-MATEMATIKA DISKRIT - A11.4110",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 23 mhs,4 : 24 mhs,4 : 20 mhs,4 : 28 mhs,4 : 20 mhs,4 : 19 mhs,4 : 13 mhs,4 : 19 mhs,4 : 18 mhs,4 : 14 mhs,
,3 : 11 mhs,3 : 10 mhs,3 : 14 mhs,3 : 6 mhs,3 : 13 mhs,3 : 15 mhs,3 : 18 mhs,3 : 15 mhs,3 : 14 mhs,3 : 18 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 3 mhs,2 : 0 mhs,2 : 2 mhs,2 : 2 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,88.97 (3)
,Saran,,,,,,,,,,
,1.Perbanyak tugas agar bisa mencoba,,,,,,,,,,
,2.Semoga bisa lebih baik lagi,,,,,,,,,,
,3..,,,,,,,,,,
,4.tidak ada saran.dosen sangat baik,,,,,,,,,,
,,,,,,,,,,,
,"Dr.WAHYU AJI EKO PRABOWO, S.Si, M.T-MATEMATIKA DISKRIT - A11.4121",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 11 mhs,4 : 11 mhs,4 : 9 mhs,4 : 14 mhs,4 : 10 mhs,4 : 12 mhs,4 : 7 mhs,4 : 9 mhs,4 : 11 mhs,4 : 8 mhs,
,3 : 5 mhs,3 : 4 mhs,3 : 7 mhs,3 : 2 mhs,3 : 6 mhs,3 : 4 mhs,3 : 7 mhs,3 : 7 mhs,3 : 5 mhs,3 : 8 mhs,
,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,90.47 (4)
,Saran,,,,,,,,,,
,1.terkadang saat menjelaskan materi bikin ngantuk pak,,,,,,,,,,
,2.lwbih meningkatkan minat belajar kita aja sih soalnya kadang bosen dan bikin ngantuk,,,,,,,,,,
,,,,,,,,,,,
,"Dr.WAHYU AJI EKO PRABOWO, S.Si, M.T-KALKULUS 1 - A11.4112",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 26 mhs,4 : 23 mhs,4 : 20 mhs,4 : 31 mhs,4 : 26 mhs,4 : 24 mhs,4 : 11 mhs,4 : 20 mhs,4 : 22 mhs,4 : 20 mhs,
,3 : 10 mhs,3 : 13 mhs,3 : 16 mhs,3 : 5 mhs,3 : 10 mhs,3 : 12 mhs,3 : 22 mhs,3 : 16 mhs,3 : 14 mhs,3 : 15 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 3 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,90.21 (4)
,Saran,,,,,,,,,,
,"1.beberapa dosen masih ada yang sering ijin karena adanya kegiatan, mungkin hal seperti itu ganti dengan adanya kelas tambahan sesuai dengan total hari iji dari dosen(2 kali ijin maka 2 kali kelas pengganti)",,,,,,,,,,
,2.Tidak ada saran ,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
40,"GUSTINA ALFA TRISNAPRADIKA, M.Kom-PENGOLAHAN CITRA DIGITAL - A11.4505",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 27 mhs,4 : 25 mhs,4 : 23 mhs,4 : 30 mhs,4 : 26 mhs,4 : 20 mhs,4 : 23 mhs,4 : 28 mhs,4 : 26 mhs,4 : 24 mhs,
,3 : 10 mhs,3 : 13 mhs,3 : 15 mhs,3 : 7 mhs,3 : 12 mhs,3 : 18 mhs,3 : 12 mhs,3 : 10 mhs,3 : 12 mhs,3 : 14 mhs,
,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 3 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.25 (4)
,Saran,,,,,,,,,,
,1.jangan tugas trus bu,,,,,,,,,,
,,,,,,,,,,,
,"GUSTINA ALFA TRISNAPRADIKA, M.Kom-PENGOLAHAN CITRA DIGITAL - A11.4513",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 24 mhs,4 : 23 mhs,4 : 22 mhs,4 : 27 mhs,4 : 25 mhs,4 : 23 mhs,4 : 21 mhs,4 : 22 mhs,4 : 23 mhs,4 : 23 mhs,
,3 : 10 mhs,3 : 12 mhs,3 : 12 mhs,3 : 7 mhs,3 : 10 mhs,3 : 12 mhs,3 : 13 mhs,3 : 13 mhs,3 : 12 mhs,3 : 12 mhs,
